pope_acc,0.8026666666666666
pope_correct,2408
pope_total,3000
pope_precision,0.8954703832752613
pope_recall,0.6853333333333333
pope_f1,0.7764350453172206
pope_acc_derived,0.8026666666666666
pope_yes_ratio,0.38266666666666665
pope_tp,1028
pope_fp,120
pope_tn,1380
pope_fn,472
pope_total_samples,3000
end2end_ms_p50,216.74600219726562
end2end_ms_p95,987.3680603027314
end2end_ms_avg,539.8249638519287
load_ms_p50,3.695421499742224
load_ms_p95,5.107192250170555
load_ms_avg,3.71646544033653
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,14.0
num_new_tokens_ms_avg,7.7956666666666665
preprocess_ms_p50,13.810105500397185
preprocess_ms_p95,14.507216049378254
preprocess_ms_avg,13.64805636265161
e2e_avg(ms),539.8249638519287
